points_share,VORP,PER,FG,2P,DWS,USG%,WS/48,WS,PTS,FTA
0.0,0.8,15.8,5.8,5.3,1.9,23.8,0.041,2.2,16.4,5.7
0.0,-0.5,9.7,1.7,1.7,0.7,12.8,0.032,0.7,4.1,1.1
0.002,2.2,18.5,7.6,5.7,1.1,26.5,0.12,5.3,22.3,6.2
0.0,-0.3,13.1,3.7,2.5,0.4,25.9,0.04,1.1,10.7,2.4
0.104,3.9,20.7,6.7,6.6,3.7,19.7,0.179,10.1,15.3,2.4
0.113,3.2,22.6,8.0,7.9,3.7,25.0,0.185,10.5,20.1,5.3
0.0,-0.1,7.0,0.4,0.4,0.2,7.9,0.066,0.2,1.0,0.2
0.309,4.4,23.6,7.5,7.1,3.1,31.6,0.159,9.4,21.9,7.7
0.0,0.0,13.2,2.1,1.3,0.1,20.0,0.076,0.1,5.1,0.0
0.997,6.7,23.5,8.8,7.2,4.8,32.2,0.208,13.1,25.0,6.9
0.734,4.5,23.4,8.4,7.5,3.3,28.2,0.213,11.1,23.0,6.1
0.0,2.0,15.5,5.4,3.5,2.3,21.3,0.126,7.2,15.9,3.8
0.0,-0.2,5.5,1.1,1.1,0.1,23.5,-0.093,-0.2,3.1,1.2
0.0,0.0,-17.9,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0
0.0,0.3,12.6,2.8,2.6,0.8,18.2,0.036,0.6,7.1,1.9
0.002,3.2,17.2,5.0,4.1,3.5,19.2,0.13,6.7,14.1,4.5
0.0,-0.3,9.6,2.0,1.4,1.4,17.3,0.022,0.7,5.6,1.5
0.0,1.4,12.4,3.8,2.1,2.1,15.4,0.115,5.9,11.0,2.4
0.008,1.9,18.8,4.4,4.4,3.6,16.8,0.205,6.7,11.7,3.9
0.0,0.7,13.3,2.2,1.4,0.7,13.1,0.115,3.3,6.7,2.0
0.0,1.9,19.3,7.9,7.9,1.9,27.3,0.105,6.3,20.4,6.0
0.0,1.0,11.3,4.0,2.9,3.8,17.7,0.062,3.4,11.0,2.6
0.0,2.7,21.7,8.9,7.6,2.5,32.0,0.138,7.9,25.6,7.9
0.0,0.6,14.6,1.9,1.6,1.2,20.3,0.083,1.7,5.2,1.4
0.0,0.2,15.7,3.9,3.9,2.2,21.6,0.113,3.8,9.1,1.7
0.0,1.5,17.8,4.2,4.2,2.7,17.1,0.152,6.4,10.2,2.4
0.0,2.0,13.6,4.5,3.0,1.4,14.8,0.128,6.2,12.6,2.4
0.827,5.3,23.6,9.1,7.3,3.3,30.6,0.189,12.0,27.7,8.7
0.061,3.6,21.9,8.5,8.4,3.4,27.3,0.152,9.8,22.5,8.5
0.0,0.6,14.8,3.5,2.7,1.4,23.9,0.093,3.2,9.5,1.9
0.0,0.2,10.2,3.4,2.1,0.9,16.8,0.03,1.3,9.0,1.2
0.0,0.0,8.7,0.3,0.3,0.0,11.6,0.066,0.1,0.8,0.2
0.0,2.2,16.4,3.6,2.3,2.1,19.5,0.156,7.1,12.2,4.2
0.0,1.5,16.3,3.9,3.0,0.4,16.8,0.084,3.7,9.8,1.5
0.0,1.1,12.8,4.6,2.4,2.1,16.9,0.09,4.7,12.7,1.4
0.0,1.1,17.6,3.9,3.9,1.2,15.3,0.146,5.6,9.6,2.2
0.0,-0.1,10.8,2.9,2.7,2.2,17.0,0.06,2.3,7.2,1.6
0.0,0.5,14.3,2.9,2.9,3.8,16.8,0.143,5.2,7.1,1.9
0.0,0.1,14.1,3.1,2.4,0.3,22.1,0.053,1.6,9.2,2.9
0.0,2.0,15.6,5.7,4.2,3.3,25.5,0.086,3.9,16.2,3.9
0.0,0.2,13.2,2.7,1.9,0.8,22.4,0.04,1.0,7.5,1.9
0.0,1.8,15.4,4.9,3.4,3.2,22.0,0.136,6.6,13.1,2.1
0.0,1.0,15.6,5.0,4.5,2.2,21.9,0.087,4.3,13.2,2.9
0.012,1.8,18.4,3.6,3.6,3.5,14.2,0.218,9.4,10.1,4.0
0.0,0.9,17.4,4.2,4.2,2.5,16.3,0.115,5.3,10.1,2.9
0.0,0.5,10.3,2.2,1.0,2.3,15.0,0.089,2.9,6.4,0.9
0.0,-0.2,9.6,2.3,2.3,1.2,13.7,0.063,1.0,6.0,2.5
0.0,-0.3,14.5,6.6,6.5,0.5,23.2,0.055,3.2,17.2,4.9
0.0,-0.5,8.6,2.6,1.8,0.1,17.1,0.01,0.3,6.6,0.9
0.0,2.1,18.4,3.5,3.4,2.7,19.9,0.152,4.7,8.9,2.5
0.081,4.2,24.3,6.6,5.4,2.5,22.9,0.21,11.4,20.2,6.8
0.0,2.7,19.4,6.8,4.8,1.3,24.4,0.128,6.6,18.6,3.1
0.0,0.4,11.5,2.5,2.5,3.3,13.1,0.109,4.8,6.7,2.4
0.0,1.4,18.0,3.8,3.8,1.9,15.4,0.143,6.6,9.4,2.9
0.0,0.5,18.8,1.6,1.6,0.4,14.9,0.167,1.6,3.6,0.8
0.178,4.5,21.7,5.5,3.6,3.2,26.0,0.195,9.9,17.4,5.1
0.0,-0.1,10.8,2.5,2.1,1.6,17.9,0.008,0.3,6.7,1.6
0.0,2.0,15.4,5.4,4.5,3.5,20.8,0.094,5.7,14.0,2.5
0.997,5.4,26.1,7.9,7.9,7.7,27.2,0.235,14.4,22.9,11.7
0.0,-0.3,4.7,0.8,0.4,0.3,20.1,-0.085,-0.4,2.4,0.7
0.0,2.0,14.8,4.6,3.1,2.3,17.8,0.126,6.6,12.4,2.1
0.018,3.2,20.4,5.4,5.3,3.1,18.8,0.201,9.6,14.5,5.4
0.0,0.3,15.3,2.1,2.1,0.8,13.9,0.119,2.6,5.3,1.6
0.0,1.9,18.9,4.3,3.1,1.6,27.8,0.141,5.1,13.7,4.7
0.045,2.4,20.4,7.1,6.8,2.4,25.5,0.156,8.2,17.5,3.9
0.0,1.4,17.7,4.1,4.1,3.2,15.7,0.164,7.6,9.9,2.2
0.0,0.5,14.3,3.7,3.1,2.7,19.1,0.121,3.8,9.5,1.7
0.0,-0.4,12.6,1.4,1.4,0.4,19.9,0.027,0.2,3.2,0.9
0.0,-0.5,10.7,2.8,2.8,1.7,15.7,0.06,2.0,6.2,0.8
0.0,1.3,19.0,4.5,4.4,0.6,24.2,0.099,4.4,13.3,5.2
0.0,-0.2,12.4,1.4,1.4,1.6,14.5,0.118,3.1,4.4,2.3
0.0,-0.5,13.9,2.8,2.8,1.4,17.1,0.091,2.9,6.8,2.2
0.264,6.7,23.7,5.4,4.5,4.4,21.1,0.232,13.9,15.9,4.8
0.0,2.4,17.8,4.8,4.7,2.4,20.6,0.127,7.0,12.7,3.6
0.0,0.9,14.1,3.9,3.8,1.6,16.4,0.104,2.7,8.6,1.5
0.0,0.6,15.2,3.0,1.3,0.6,19.4,0.126,1.6,8.5,0.8
0.0,0.5,9.8,1.8,0.5,1.0,15.9,0.074,1.8,5.3,0.6
0.002,3.6,16.4,6.0,3.9,4.2,19.8,0.166,10.0,16.5,2.7
0.0,1.4,14.8,2.0,2.0,3.0,11.7,0.116,3.7,4.7,1.2
0.0,0.1,8.1,1.5,0.8,1.5,14.9,0.067,1.3,4.4,0.8
0.0,0.0,0.6,0.0,0.0,0.0,19.5,-0.158,-0.1,0.4,0.6
0.0,0.4,12.8,2.3,2.3,2.1,14.9,0.105,3.0,5.3,1.1
0.0,0.0,8.4,0.8,0.4,0.4,13.2,0.031,0.2,2.0,0.0
0.0,0.5,15.8,3.8,3.4,1.9,27.7,0.115,3.4,12.0,4.9
0.0,0.9,14.7,5.0,4.4,1.3,20.1,0.087,4.4,13.2,3.2
0.0,0.1,15.8,5.2,4.2,0.2,26.0,0.059,1.8,14.1,3.1
0.037,3.8,20.6,6.1,6.1,5.6,22.3,0.194,9.0,14.9,3.1
0.0,1.0,17.6,2.7,2.3,1.1,23.9,0.125,2.3,7.2,1.4
0.0,0.9,14.6,6.5,4.7,2.1,27.4,0.039,1.9,18.5,4.6
0.0,0.0,6.7,0.5,0.5,0.0,9.1,0.044,0.0,1.5,0.5
0.0,0.4,17.4,3.6,3.6,1.6,20.1,0.174,2.7,9.2,3.5
0.0,1.2,16.3,2.2,1.5,1.0,17.0,0.142,3.0,6.4,1.6
0.0,-0.4,6.2,0.7,0.7,0.6,7.7,0.046,0.5,1.8,0.8
0.002,3.3,14.4,2.7,1.0,3.9,14.3,0.116,6.4,7.9,1.0
0.0,1.3,11.2,3.2,2.2,3.2,15.3,0.088,4.4,8.5,1.7
0.0,2.3,13.4,4.0,2.4,3.4,16.7,0.129,6.8,10.8,1.9
0.0,-0.1,6.0,0.4,0.3,0.1,16.0,0.005,0.0,1.7,1.0
0.0,2.4,18.5,6.2,6.2,4.4,19.7,0.161,9.4,15.0,3.4
0.0,1.1,14.9,3.2,2.7,1.1,18.6,0.061,2.1,8.0,1.8
0.0,0.6,12.3,1.2,1.2,1.4,8.2,0.072,1.9,2.9,1.1
0.0,0.4,10.0,1.8,1.8,2.6,9.4,0.131,3.2,4.1,0.6
0.0,0.0,8.9,2.5,1.7,2.5,12.8,0.078,3.7,6.8,1.3
0.0,0.1,12.7,0.7,0.7,0.3,10.3,0.172,0.6,1.9,1.0
0.072,3.5,21.9,5.5,5.5,4.0,22.9,0.171,7.7,13.4,3.4
0.0,0.0,1.7,0.5,0.5,0.0,9.9,0.015,0.0,1.0,0.0
0.0,0.4,14.3,1.4,1.4,1.4,10.1,0.152,3.0,3.3,0.9
0.0,-0.1,9.5,1.2,1.1,0.6,13.9,0.075,0.6,2.6,0.4
0.0,-0.2,5.5,0.8,0.5,0.3,11.3,0.02,0.2,2.2,0.4
0.0,3.7,19.4,5.8,4.9,4.0,19.7,0.184,10.1,14.4,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0
0.0,0.1,12.3,3.8,2.2,1.5,22.3,0.06,2.1,10.5,1.6
0.0,-0.1,9.2,1.4,1.0,0.4,14.3,0.023,0.2,3.3,0.2
0.0,-0.6,8.2,2.8,1.8,0.5,12.6,0.04,1.7,8.0,1.5
0.0,-0.3,15.9,3.1,3.1,1.6,20.6,0.1,2.7,7.1,1.5
0.0,0.7,12.0,4.4,2.9,1.9,17.6,0.079,3.0,11.7,1.7
0.0,0.9,16.8,6.7,5.1,1.1,26.0,0.067,2.6,18.0,4.2
0.0,-0.2,8.4,1.0,1.0,0.8,13.1,0.074,0.9,2.4,0.6
0.0,-0.2,12.8,2.3,2.3,1.9,16.0,0.122,2.9,5.0,0.6
0.0,1.3,17.0,5.4,5.4,3.4,21.5,0.12,5.6,12.5,2.1
0.0,0.5,9.7,0.8,0.0,0.7,9.5,0.132,1.7,2.6,0.3
0.0,-0.1,-0.1,0.2,0.2,0.1,14.5,-0.099,-0.1,0.5,0.1
0.0,-0.1,9.7,1.8,1.4,0.1,17.7,0.048,0.1,4.4,0.4
0.0,0.4,11.3,2.6,1.6,2.1,17.3,0.08,2.9,7.1,1.2
0.092,4.6,19.7,6.3,5.0,5.1,24.0,0.201,11.6,18.9,5.6
0.0,0.0,4.4,0.1,0.1,0.1,6.3,0.0,0.0,0.2,0.2
0.0,0.6,10.9,3.1,1.2,1.8,14.6,0.085,4.0,8.6,0.8
0.0,2.7,18.7,4.7,2.7,1.4,22.3,0.166,8.0,16.8,5.8
0.029,3.3,20.8,5.3,4.2,0.7,21.4,0.153,7.9,14.7,3.3
0.0,0.0,7.5,1.7,0.3,1.0,14.3,0.056,1.0,4.9,0.3
0.926,5.0,23.9,9.0,7.6,3.5,35.1,0.178,10.3,25.3,7.1
0.0,-0.2,9.2,2.1,2.1,0.8,17.2,0.065,0.6,5.4,1.8
0.0,0.1,9.7,2.0,0.9,1.2,14.4,0.09,1.6,5.6,0.8
0.0,0.4,11.9,2.3,1.1,1.2,17.6,0.108,2.2,6.5,0.7
0.0,0.4,9.7,1.0,1.0,1.4,8.1,0.109,1.9,2.5,0.9
0.0,1.6,17.0,5.0,3.6,1.3,24.4,0.081,2.8,13.1,2.3
0.0,0.0,6.8,0.0,0.0,0.0,15.3,0.011,0.0,2.0,2.7
0.0,-0.3,5.6,1.0,0.7,0.9,12.0,0.014,0.2,2.5,0.5
0.0,0.7,15.1,6.1,5.6,0.4,21.0,0.062,3.3,14.1,2.2
0.0,0.1,12.4,1.4,1.4,0.8,10.1,0.077,1.3,4.4,2.9
0.0,-0.4,6.2,1.7,0.7,0.3,15.8,-0.009,-0.1,4.7,0.6
0.0,-0.1,8.3,0.9,0.9,0.3,9.0,0.083,0.6,2.3,0.7
0.0,-0.1,10.1,2.2,1.4,1.1,17.4,0.067,1.3,6.1,1.1
0.0,-0.1,5.4,0.5,0.5,0.3,10.3,-0.016,-0.1,1.3,0.7
0.0,-0.9,8.8,3.3,2.4,1.2,17.3,0.016,0.8,9.2,2.1
0.0,-0.2,10.8,3.8,2.5,2.2,24.7,0.014,0.5,10.8,2.2
0.734,2.4,22.7,9.5,9.4,2.6,30.9,0.134,8.0,25.3,7.7
0.0,0.0,8.0,0.7,0.7,0.5,8.8,0.045,0.6,1.8,0.7
0.0,-0.1,8.0,1.2,1.1,0.7,14.8,0.029,0.3,3.1,0.9
0.0,0.0,0.5,0.3,0.3,0.0,13.8,-0.094,0.0,0.7,0.0
0.0,1.7,15.7,5.2,4.4,1.6,16.9,0.126,7.2,13.7,2.9
0.0,-0.6,9.9,1.3,1.3,0.4,16.5,0.014,0.1,2.8,0.6
0.0,0.9,19.0,1.8,1.8,1.2,13.5,0.207,3.2,5.6,3.0
0.0,-0.1,12.1,2.4,2.4,1.5,10.6,0.088,2.6,5.0,0.5
0.0,-0.4,5.4,0.7,0.7,0.5,9.2,0.049,0.6,2.0,0.8
0.0,1.1,12.8,5.1,4.0,3.4,20.9,0.081,4.3,14.0,3.3
0.0,0.4,12.3,2.3,1.8,0.8,16.6,0.093,0.9,5.6,0.6
0.0,0.0,12.6,1.7,1.3,0.1,21.2,0.048,0.2,4.9,1.5
0.0,0.2,14.2,5.9,4.9,1.0,25.1,0.067,1.2,15.0,3.0
0.0,0.0,11.7,1.8,1.8,2.1,12.4,0.104,2.9,4.4,2.5
0.0,1.8,13.9,4.6,3.7,2.3,16.8,0.082,4.8,11.3,1.5
0.012,3.5,21.4,6.9,4.7,1.5,29.6,0.175,9.5,23.5,8.4
0.0,1.3,17.8,4.1,4.1,2.7,17.3,0.125,5.4,10.0,2.6
0.0,2.2,15.0,5.9,3.5,1.8,19.3,0.088,5.8,16.4,2.8
0.0,-0.3,4.9,0.7,0.6,0.2,13.1,0.019,0.1,1.6,0.3
0.0,-0.2,3.3,0.6,0.6,0.2,9.1,0.046,0.2,1.3,0.1
0.0,0.1,13.7,2.2,1.9,0.6,21.4,0.102,1.2,6.3,2.0
0.0,1.4,18.8,7.3,7.3,3.9,26.9,0.149,5.8,17.5,4.1
0.0,0.0,8.2,0.6,0.4,0.1,12.8,0.06,0.2,1.6,0.1
0.0,1.4,13.1,4.1,1.9,2.6,17.7,0.105,3.5,11.5,1.5
0.0,-0.1,10.2,1.6,1.1,0.8,13.4,0.03,1.0,4.3,1.0
0.0,0.4,12.3,3.9,2.8,1.2,16.7,0.068,3.0,10.2,1.8
0.0,1.2,11.1,1.8,0.3,1.7,12.0,0.145,4.7,5.9,0.9
0.0,2.5,15.0,5.9,3.5,3.3,20.6,0.123,6.9,15.6,2.0
0.0,-0.5,9.1,2.4,1.7,0.7,14.2,0.054,1.7,6.3,0.8
0.0,-0.1,9.7,0.6,0.6,0.6,11.3,0.076,0.5,1.4,0.4
0.0,-0.3,12.8,2.9,2.9,1.7,14.9,0.097,3.5,7.9,3.5
0.0,-0.1,12.2,1.6,1.3,0.5,19.8,0.062,0.8,4.4,1.0
0.0,0.3,15.2,3.7,3.7,0.9,13.3,0.105,2.2,9.1,2.6
0.0,-0.2,8.9,0.9,0.9,0.5,11.9,0.046,0.6,2.2,0.5
0.0,0.6,11.7,2.3,2.2,1.7,15.1,0.103,2.0,5.5,1.2
0.0,1.5,14.6,3.9,2.3,1.9,16.9,0.129,4.5,11.2,2.0
0.0,1.1,15.0,4.5,3.4,0.8,17.8,0.089,4.0,11.8,1.9
0.0,0.2,18.0,3.3,3.3,0.8,18.9,0.133,2.8,7.4,1.6
0.0,0.2,12.3,3.6,2.1,1.0,19.8,0.061,2.1,9.8,1.4
0.0,-0.4,3.7,0.7,0.7,0.1,9.5,-0.007,0.0,1.6,0.4
0.0,2.0,12.3,2.8,1.5,2.2,11.7,0.103,5.1,7.6,1.1
0.0,-0.1,7.5,1.4,0.5,1.5,11.3,0.055,1.8,4.0,0.4
0.0,2.4,16.2,5.4,4.6,3.6,20.3,0.111,6.2,15.7,5.3
0.0,0.3,13.0,2.2,2.2,0.6,14.3,0.076,1.4,5.0,1.1
0.0,-0.2,1.6,0.3,0.3,0.1,12.7,-0.07,-0.2,0.7,0.1
0.0,0.0,-5.5,0.0,0.0,0.0,8.6,-0.138,0.0,0.0,0.0
0.0,0.7,14.6,2.5,1.8,1.6,16.6,0.142,3.0,6.7,1.5
0.0,-0.3,1.6,0.2,0.2,0.1,8.1,-0.016,-0.1,0.7,0.4
0.0,-0.3,12.2,3.9,3.9,1.7,19.7,0.007,0.2,8.8,1.7
0.0,-0.2,9.2,3.2,2.8,0.3,21.9,-0.027,-0.2,8.4,2.6
0.0,-0.2,13.9,5.0,3.7,0.6,24.7,0.026,1.0,14.0,3.1
0.0,0.1,19.8,3.6,3.6,0.1,24.8,0.147,0.3,10.2,3.2
0.0,0.1,15.7,5.5,5.5,1.1,24.4,0.047,0.8,12.4,1.8
0.0,0.2,15.9,4.5,4.4,1.5,24.6,0.101,1.8,11.3,2.9
0.0,-0.3,12.4,4.1,2.8,0.3,21.5,0.037,1.7,11.2,2.0
0.0,0.7,9.0,1.5,0.4,2.2,11.4,0.118,3.6,4.4,0.4
0.0,-0.2,13.1,3.3,3.3,1.7,16.9,0.122,4.0,8.1,2.1
0.003,2.3,19.4,6.8,6.7,4.3,23.5,0.177,10.3,18.7,6.1
0.0,-0.1,6.0,0.9,0.5,0.5,11.6,0.042,0.3,2.5,0.3
0.0,-0.3,10.8,3.5,2.8,1.5,20.5,0.052,1.8,8.7,1.3
0.0,-0.4,5.1,0.7,0.6,0.5,14.3,-0.016,-0.2,1.7,0.2
0.0,2.1,16.6,4.0,3.4,1.7,17.8,0.109,4.5,11.7,4.2
0.0,0.0,15.1,0.8,0.8,0.1,18.9,0.13,0.2,2.5,1.2
0.0,-0.1,1.2,0.7,0.7,0.1,13.5,-0.019,0.0,1.6,0.4
0.0,0.0,11.6,1.8,1.0,0.5,20.5,0.064,0.6,4.8,0.6
0.0,-0.1,9.0,1.9,1.4,1.1,14.0,0.068,1.7,4.8,0.7
0.0,-0.3,10.5,2.6,1.9,0.2,19.9,0.008,0.1,7.2,1.6
0.0,0.0,6.5,0.6,0.6,0.2,12.5,0.071,0.1,1.1,0.0
0.0,0.2,15.3,5.1,3.8,0.1,25.6,0.052,1.5,13.3,2.4
0.0,1.4,13.5,2.6,1.0,1.4,13.4,0.147,4.4,7.3,0.7
0.0,-0.1,14.1,3.4,3.4,2.5,17.1,0.072,2.9,8.1,1.9
0.0,0.6,12.6,1.9,0.9,0.9,14.7,0.086,2.1,5.1,0.5
0.0,0.3,9.8,2.5,1.0,1.0,17.6,0.055,1.3,7.2,1.0
0.0,2.0,13.8,2.5,2.5,3.8,13.9,0.147,5.4,6.2,1.6
0.0,0.5,12.1,4.8,2.9,0.4,18.0,0.078,3.0,13.2,1.8
0.0,0.1,11.5,2.7,2.3,1.3,18.4,0.088,1.6,7.3,2.0
0.0,-0.4,10.4,2.0,1.4,0.4,19.1,0.002,0.0,5.9,1.7
0.0,0.1,14.8,4.5,4.5,1.3,20.5,0.098,4.1,11.9,3.8
0.0,0.6,16.9,6.7,6.6,2.1,25.5,0.053,2.4,16.8,4.4
0.0,0.1,13.2,3.8,3.7,1.4,19.9,0.068,2.4,9.6,2.4
0.0,0.7,14.1,3.5,2.0,1.0,21.6,0.05,1.9,9.6,1.4
0.0,1.0,13.6,1.6,1.6,1.1,9.6,0.134,3.2,4.2,1.5
0.0,0.0,8.5,1.2,0.5,0.2,16.4,0.051,0.3,3.6,0.7
0.0,-0.8,11.2,2.1,2.1,0.5,19.4,0.035,0.6,5.5,1.8
0.0,1.1,15.9,4.4,4.4,3.1,19.8,0.153,6.3,11.2,3.1
0.0,-0.9,8.0,1.7,1.7,0.5,20.4,-0.012,-0.2,4.1,0.8
0.0,0.5,15.9,5.1,5.1,3.3,23.6,0.077,3.6,12.7,3.4
0.0,-0.2,10.7,2.3,1.5,0.7,22.7,0.02,0.3,6.5,1.6
0.0,0.1,11.4,3.3,2.1,0.8,19.9,0.051,1.7,9.8,2.4
0.0,-0.4,11.5,1.8,1.8,0.5,15.7,0.044,0.6,4.3,1.9
0.0,-0.1,13.6,3.6,3.6,1.5,17.9,0.079,2.9,8.8,2.7
0.002,1.0,18.4,7.7,7.7,2.2,25.7,0.11,5.5,18.3,3.9
0.0,0.2,7.3,0.7,0.7,2.1,5.3,0.107,3.3,2.0,1.0
0.015,2.0,21.1,4.4,4.4,2.8,17.6,0.21,6.6,11.3,3.9
0.0,0.7,17.1,3.6,3.6,3.2,20.1,0.132,4.8,8.3,1.7
0.0,1.4,13.5,3.6,2.6,1.8,13.5,0.1,5.3,9.7,1.8
0.0,0.0,12.8,4.6,4.6,4.3,20.9,0.102,4.9,11.7,3.4
0.0,-0.8,5.5,1.3,0.9,0.5,18.0,-0.048,-0.7,3.3,0.7
0.0,-0.2,11.3,1.0,1.0,0.1,16.1,0.051,0.2,2.5,0.8
0.0,0.0,16.2,3.1,3.1,0.6,25.8,0.038,0.5,7.6,2.2
0.0,0.0,13.3,1.8,1.8,0.3,13.6,0.097,0.7,5.5,2.7
0.0,-0.1,7.1,1.0,0.4,0.1,12.2,0.029,0.2,2.9,0.4
0.0,0.0,16.4,4.1,4.1,1.6,23.1,0.118,3.8,11.0,3.6
0.0,0.1,11.7,1.6,1.2,0.8,16.5,0.061,1.5,4.2,0.7
0.0,-0.3,9.4,1.4,1.0,0.7,16.9,0.03,0.5,3.6,0.6
0.0,-0.2,8.8,0.7,0.7,0.6,10.9,0.045,0.5,1.7,0.6
0.0,-0.3,8.5,1.3,1.3,0.6,15.4,0.042,0.5,3.6,1.6
0.0,0.4,12.2,2.6,1.2,1.1,15.2,0.089,2.5,7.1,0.8
0.0,0.5,10.6,3.2,1.9,1.7,15.9,0.07,2.6,9.1,1.6
0.0,-0.2,3.5,0.7,0.7,0.1,22.5,-0.113,-0.2,1.9,1.1
0.0,1.3,16.5,4.8,3.6,1.6,24.9,0.095,3.5,12.8,2.5
0.0,1.0,13.5,3.6,2.2,1.1,17.3,0.104,3.0,9.7,1.3
0.0,0.2,15.3,2.4,2.4,0.7,17.7,0.128,1.8,5.7,1.4
0.0,-0.3,4.7,0.4,0.4,0.5,8.7,0.043,0.3,1.1,0.7
0.0,2.9,17.8,6.8,4.8,3.2,26.7,0.12,6.9,20.5,5.9
0.0,2.2,17.9,4.3,3.5,1.6,19.6,0.153,6.7,11.7,2.8
0.0,-0.3,11.0,1.4,1.4,0.8,13.1,0.1,1.1,3.1,0.8
0.0,0.0,-0.1,0.5,0.5,0.0,17.8,-0.121,0.0,1.0,1.0
0.0,-0.1,5.3,0.3,0.3,0.0,7.3,0.046,0.1,0.9,0.8
0.0,-0.1,10.1,1.8,1.8,0.5,16.2,0.015,0.1,4.4,1.1
0.0,-0.6,9.4,1.6,1.6,0.4,13.9,0.024,0.5,4.2,1.7
0.0,0.4,17.8,1.2,0.3,0.2,16.0,0.196,0.9,3.5,0.3
0.0,2.1,16.2,3.3,3.3,2.4,13.0,0.146,6.3,7.9,1.9
0.0,-0.8,8.4,1.1,1.1,0.5,14.1,0.017,0.2,2.7,0.5
0.0,1.2,18.4,5.2,4.8,0.6,24.5,0.111,5.0,15.5,5.4
0.0,0.0,15.2,3.0,2.7,0.4,22.5,0.066,1.5,7.9,2.0
0.0,0.2,16.0,1.7,1.7,1.1,17.7,0.149,2.3,4.6,2.3
0.0,0.0,-6.4,0.5,0.5,0.0,21.3,-0.246,-0.1,1.0,0.0
0.0,-0.7,13.1,2.4,2.4,1.0,17.7,0.079,1.8,5.6,1.2
0.0,0.7,15.9,4.1,2.5,1.0,23.1,0.091,3.1,11.1,1.5
0.0,1.1,17.8,6.8,6.8,2.0,21.2,0.11,6.0,16.5,3.7
0.0,3.1,21.1,6.6,5.0,1.1,25.8,0.142,7.3,20.1,6.3
0.0,0.5,13.6,3.3,2.4,1.9,22.2,0.093,3.1,8.7,1.2
0.0,0.7,13.1,3.6,2.0,1.4,20.6,0.099,3.5,9.8,1.3
0.0,0.7,14.9,3.4,2.1,0.3,18.7,0.109,3.7,9.2,1.7
0.0,-0.1,10.8,2.2,1.9,0.6,14.5,0.045,1.0,5.9,1.6
0.0,-0.2,12.2,1.7,1.4,0.4,21.1,0.052,0.4,4.2,0.5
0.0,-0.4,7.0,1.7,1.7,0.3,16.8,0.021,0.2,4.3,1.4
0.0,-0.2,10.0,2.5,1.4,1.5,21.9,0.051,1.1,6.8,0.7
0.018,2.3,18.6,9.1,7.4,1.7,28.1,0.089,6.0,24.1,5.4
0.0,0.8,14.2,3.6,2.4,1.2,19.9,0.095,3.4,9.8,1.8
0.0,-0.3,11.0,1.9,1.9,1.8,17.6,0.057,1.0,4.3,0.8
0.003,0.4,16.4,8.0,6.8,0.3,28.2,0.052,2.5,21.4,5.3
0.0,0.0,17.9,0.8,0.8,0.0,24.2,0.102,0.0,2.0,1.0
0.0,-1.1,15.6,5.4,5.4,1.7,25.5,0.032,1.5,13.8,4.6
0.0,-0.1,10.2,0.6,0.6,0.2,13.5,0.08,0.2,2.4,1.4
0.0,0.5,12.8,1.8,1.2,2.0,21.4,0.093,2.1,4.9,1.1
0.0,-0.2,10.1,1.6,1.6,0.7,20.5,0.03,0.3,3.9,1.1
0.0,0.0,12.8,3.3,3.1,2.6,18.9,0.066,2.4,7.2,1.1
0.0,0.2,11.7,1.4,0.6,0.3,17.6,0.071,0.8,4.0,0.8
0.0,1.2,15.2,3.9,2.1,1.2,20.1,0.101,4.2,10.6,1.3
0.0,-0.1,9.0,2.7,1.8,1.2,12.7,0.057,2.5,7.2,1.1
0.0,-0.2,6.8,1.0,0.9,0.1,23.2,-0.112,-0.4,2.3,0.7
0.0,0.3,13.0,2.7,1.7,0.9,18.6,0.07,2.1,7.5,1.5
0.0,0.7,12.6,4.3,2.9,1.9,21.8,0.062,2.4,11.3,1.8
0.0,0.2,12.4,3.3,2.1,0.3,17.6,0.077,1.8,9.8,2.7
0.0,-0.7,10.7,1.9,1.9,0.5,13.7,0.072,1.8,5.3,2.3
0.0,0.2,14.7,1.5,1.4,0.2,20.5,0.054,0.5,3.8,1.3
0.0,-0.5,6.2,1.5,1.5,0.3,18.9,-0.039,-0.2,3.8,1.1
0.0,0.0,10.5,3.1,1.9,0.6,14.6,0.034,1.5,8.3,1.3
0.0,0.0,6.0,0.5,0.2,0.0,19.8,-0.082,-0.1,1.6,0.4
0.0,0.3,18.2,3.8,3.8,1.5,24.9,0.103,1.8,10.2,3.3
0.0,0.0,19.7,1.0,1.0,0.3,21.2,0.164,0.6,2.4,0.7
0.0,-0.2,11.7,2.0,1.7,0.7,20.1,0.055,0.9,5.2,1.4
0.0,0.3,16.5,2.9,2.8,0.8,20.9,0.116,3.4,8.4,3.7
0.0,-0.1,8.3,1.5,1.4,0.0,20.2,-0.009,0.0,4.3,1.3
0.0,0.1,12.9,1.5,1.4,0.5,15.5,0.083,1.0,3.8,1.2
0.0,0.0,19.4,1.1,1.0,0.2,25.9,0.144,0.4,3.1,1.2
